watch_id,user_id,content_id,watch_date,session_duration,completion_rate
61180,15163,C0410,2026-04-11,28.7,63.68
61181,15164,C0091,2024-03-29,110.6,71.79
61182,15164,C0220,2024-05-02,105.2,83.45
61183,15164,C0378,2024-11-13,45.6,59.97
61184,15164,C0414,2025-01-19,56.2,71.16
61185,15164,C0393,2025-01-22,46.3,61.74
61186,15164,C0011,2025-05-18,104.5,64.08
61187,15164,C0226,2025-06-12,45.8,86.45
61188,15164,C0355,2025-10-21,52.9,69.6
61189,15164,C0042,2025-11-02,109.3,91.07
61190,15164,C0145,2025-12-21,59.9,50.77
61191,15164,C0042,2025-12-21,101.9,84.93
61192,15164,C0289,2026-02-01,48.7,55.29
61193,15164,C0016,2026-02-11,111.5,69.68
61194,15164,C0096,2026-04-02,59.0,45.37
61195,15164,C0280,2026-04-27,73.5,83.58
61196,15164,C0118,2026-05-20,68.3,66.35
61197,15164,C0306,2026-05-30,97.3,82.45
61198,15164,C0208,2026-06-05,46.9,54.55
61199,15164,C0354,2026-06-17,49.6,42.02
61200,15165,C0095,2024-10-11,69.0,53.46
61201,15165,C0218,2024-10-22,55.1,86.11
61202,15165,C0395,2024-11-02,39.8,41.49
61203,15165,C0226,2025-01-18,30.2,56.93
61204,15165,C0373,2025-02-16,6.8,8.9
61205,15165,C0128,2025-03-22,91.8,71.75
61206,15165,C0239,2025-06-02,49.3,82.17
61207,15165,C0365,2025-07-08,45.1,40.59
61208,15165,C0303,2025-09-08,78.1,54.63
61209,15165,C0232,2025-10-09,54.2,87.41
61210,15165,C0155,2026-03-12,66.2,77.88
61211,15165,C0254,2026-05-14,45.7,46.62
61212,15166,C0224,2025-02-02,53.7,44.71
61213,15166,C0407,2025-05-06,50.6,73.33
61214,15166,C0016,2025-09-14,160.0,100.0
61215,15166,C0343,2025-09-30,88.7,68.24
61216,15166,C0357,2026-03-22,84.6,65.04
61217,15166,C0384,2026-06-04,49.4,43.31
61218,15167,C0003,2025-01-07,56.2,45.68
61219,15168,C0489,2026-01-19,84.6,86.28
61220,15168,C0245,2026-02-23,91.2,72.99
61221,15168,C0267,2026-04-30,56.9,38.21
61222,15169,C0409,2026-03-06,19.2,27.01
61223,15169,C0032,2026-06-03,18.2,15.54
61224,15169,C0353,2026-06-11,34.9,49.15
61225,15170,C0200,2025-05-05,35.8,34.77
61226,15170,C0254,2025-05-16,62.8,64.13
61227,15170,C0341,2025-08-23,41.2,48.5
61228,15170,C0321,2025-09-01,51.4,58.43
61229,15170,C0246,2026-06-07,92.9,60.35
61230,15171,C0033,2025-11-12,64.3,67.72
61231,15171,C0402,2025-11-14,11.8,17.82
61232,15171,C0465,2025-12-28,15.2,19.53
61233,15171,C0314,2026-01-14,54.3,95.21
61234,15171,C0069,2026-03-23,69.1,41.64
61235,15172,C0006,2025-05-15,39.5,87.8
61236,15172,C0327,2025-07-20,45.6,47.49
61237,15172,C0253,2025-10-03,72.2,68.78
61238,15172,C0495,2026-04-14,72.9,66.32
61239,15173,C0031,2025-10-10,33.5,36.77
61240,15173,C0256,2025-12-25,77.0,57.89
61241,15173,C0347,2026-04-09,128.2,79.66
61242,15176,C0331,2024-06-18,43.3,30.94
61243,15176,C0373,2024-08-03,24.4,32.09
61244,15176,C0057,2024-09-04,24.0,28.2
61245,15176,C0200,2025-10-27,19.1,18.57
61246,15176,C0493,2026-02-12,23.8,29.0
61247,15176,C0139,2026-04-29,55.3,52.68
61248,15177,C0396,2024-05-21,60.3,42.49
61249,15177,C0498,2024-10-15,72.1,75.13
61250,15177,C0168,2025-06-17,90.8,61.32
61251,15177,C0309,2025-08-08,71.0,73.97
61252,15177,C0279,2025-09-09,35.2,35.57
61253,15177,C0035,2025-12-13,35.4,65.61
61254,15177,C0231,2026-03-06,103.5,82.81
61255,15177,C0318,2026-03-10,69.1,77.69
61256,15177,C0071,2026-06-18,118.9,96.64
61257,15178,C0043,2024-03-06,88.0,100.0
61258,15178,C0043,2024-07-05,58.2,66.12
61259,15178,C0299,2024-11-04,83.0,74.14
61260,15178,C0465,2024-11-16,35.0,44.88
61261,15178,C0410,2025-03-23,31.5,70.0
61262,15178,C0495,2025-09-09,89.7,81.51
61263,15178,C0080,2025-10-29,94.3,86.55
61264,15178,C0287,2025-11-12,82.8,59.12
61265,15179,C0297,2024-01-30,54.4,47.35
61266,15179,C0112,2024-03-13,41.6,61.15
61267,15179,C0064,2024-05-04,57.4,47.41
61268,15179,C0115,2024-10-18,90.2,63.1
61269,15179,C0384,2025-05-20,75.8,66.48
61270,15179,C0484,2025-12-07,99.9,78.06
61271,15179,C0468,2026-01-17,95.4,85.97
61272,15179,C0195,2026-02-12,35.4,78.71
61273,15179,C0296,2026-03-05,83.9,83.88
61274,15179,C0199,2026-03-23,78.2,64.06
61275,15179,C0108,2026-04-07,97.9,75.32
61276,15180,C0242,2025-10-05,37.4,54.94
61277,15180,C0459,2025-10-23,71.1,57.3
61278,15180,C0302,2025-11-22,46.9,35.53
61279,15180,C0452,2025-12-26,53.3,51.21
61280,15180,C0006,2026-02-14,14.6,32.54
61281,15180,C0174,2026-04-12,111.2,71.3
61282,15182,C0402,2025-12-04,14.9,22.56
61283,15182,C0444,2026-05-15,19.3,24.13
61284,15183,C0033,2026-04-22,74.1,78.05
61285,15184,C0373,2025-08-26,18.1,23.8
61286,15185,C0006,2025-11-10,10.2,22.75
61287,15185,C0470,2026-01-23,29.6,34.79
61288,15186,C0243,2025-01-19,61.8,52.35
61289,15186,C0080,2026-01-05,67.5,61.93
61290,15187,C0087,2026-05-16,52.9,42.98
61291,15188,C0192,2023-10-25,42.4,92.24
61292,15188,C0137,2023-12-15,55.4,54.29
61293,15188,C0304,2024-05-04,83.0,68.63
61294,15188,C0009,2025-01-23,44.7,45.64
61295,15188,C0472,2025-11-05,112.7,92.35
61296,15188,C0040,2026-01-20,52.0,52.48
61297,15188,C0314,2026-01-20,40.9,71.84
61298,15188,C0122,2026-04-15,61.9,54.76
61299,15188,C0068,2026-05-29,34.0,30.07
61300,15189,C0327,2024-05-02,68.7,71.57
61301,15189,C0497,2024-07-15,78.6,61.41
61302,15189,C0144,2024-10-30,92.5,66.09
61303,15189,C0043,2024-12-04,28.0,31.83
61304,15189,C0009,2025-05-26,27.3,27.85
61305,15189,C0042,2025-09-11,100.4,83.63
61306,15189,C0249,2025-11-05,70.2,57.04
61307,15189,C0296,2026-02-18,62.3,62.3
61308,15189,C0455,2026-03-26,51.5,46.36
61309,15189,C0217,2026-04-26,116.9,78.49
61310,15191,C0285,2025-08-21,51.9,50.44
61311,15191,C0490,2025-12-11,7.6,14.07
61312,15191,C0471,2026-03-23,99.4,86.4
61313,15192,C0334,2025-05-20,79.7,84.81
61314,15192,C0298,2025-06-13,39.3,33.32
61315,15192,C0013,2026-03-24,86.2,58.62
61316,15192,C0220,2026-05-20,60.4,47.97
61317,15194,C0377,2024-12-19,29.3,41.81
61318,15194,C0384,2024-12-21,68.5,60.12
61319,15194,C0337,2025-01-01,13.4,16.49
61320,15194,C0340,2025-01-17,95.6,69.81
61321,15194,C0227,2025-02-04,101.2,97.28
61322,15194,C0427,2025-06-27,37.0,33.04
61323,15194,C0423,2025-08-04,64.5,58.63
61324,15194,C0290,2025-11-04,27.8,61.86
61325,15194,C0391,2025-11-13,62.0,79.52
61326,15194,C0232,2025-12-04,49.6,79.99
61327,15194,C0374,2026-05-26,77.8,69.5
61328,15194,C0002,2026-06-08,61.2,46.04
61329,15194,C0191,2026-06-28,68.7,59.71
61330,15195,C0407,2025-03-23,53.5,77.51
61331,15195,C0135,2026-02-10,35.9,41.22
61332,15195,C0252,2026-06-07,12.5,11.5
61333,15195,C0170,2026-06-08,28.4,30.87
61334,15196,C0267,2026-02-11,46.8,31.4
61335,15199,C0098,2024-01-26,28.2,29.97
61336,15199,C0125,2024-03-06,24.7,21.46
61337,15199,C0492,2025-04-20,13.9,8.19
61338,15199,C0394,2025-12-21,37.3,40.52
61339,15199,C0327,2026-02-11,40.4,42.08
61340,15201,C0446,2024-08-29,73.0,100.0
61341,15201,C0426,2024-10-20,74.1,58.83
61342,15201,C0323,2024-11-05,21.8,24.19
61343,15201,C0382,2025-02-26,55.3,81.29
61344,15201,C0395,2025-03-07,37.0,38.51
61345,15201,C0064,2025-05-27,27.3,22.52
61346,15201,C0366,2025-12-28,23.8,47.63
61347,15201,C0181,2026-03-21,86.6,62.29
61348,15203,C0279,2023-08-13,25.1,25.37
61349,15203,C0038,2023-09-29,24.9,25.39
61350,15203,C0435,2023-10-31,71.5,56.31
61351,15203,C0369,2023-12-15,16.5,35.77
61352,15203,C0279,2024-03-17,27.8,28.03
61353,15203,C0405,2024-09-27,79.6,58.95
61354,15203,C0134,2025-03-14,25.8,32.22
61355,15203,C0383,2026-03-06,93.8,61.72
61356,15203,C0370,2026-03-20,50.0,38.73
61357,15203,C0338,2026-04-12,70.9,63.9
61358,15203,C0283,2026-04-20,45.2,50.26
61359,15204,C0133,2026-03-15,36.6,25.39
61360,15204,C0111,2026-04-27,18.3,17.79
61361,15205,C0384,2025-07-21,23.7,20.79
61362,15205,C0134,2025-09-30,29.1,36.37
61363,15206,C0216,2023-11-04,31.6,32.2
61364,15206,C0104,2024-05-16,143.5,98.94
61365,15206,C0457,2024-08-13,88.1,77.26
61366,15206,C0473,2025-11-25,88.6,49.24
61367,15206,C0224,2026-06-06,24.8,20.7
61368,15209,C0153,2026-03-26,33.1,38.08
61369,15211,C0456,2023-11-02,43.3,35.51
61370,15211,C0076,2023-11-30,24.8,20.64
61371,15211,C0245,2025-07-18,10.5,8.43
61372,15211,C0251,2025-11-07,34.5,61.6
61373,15211,C0466,2026-02-21,59.9,49.5
61374,15212,C0359,2026-04-02,15.4,25.67
61375,15213,C0192,2024-07-10,27.9,60.65
61376,15213,C0277,2024-12-13,41.4,48.71
61377,15213,C0481,2024-12-29,52.2,40.76
61378,15213,C0472,2025-02-04,55.1,45.19
61379,15213,C0415,2025-03-19,32.7,32.33
61380,15213,C0463,2025-03-30,12.4,21.4
61381,15213,C0099,2025-06-18,29.5,37.32
61382,15213,C0334,2025-06-30,40.3,42.91
61383,15213,C0120,2025-11-16,26.3,28.57
61384,15213,C0206,2026-04-23,38.9,31.86
61385,15213,C0017,2026-06-23,51.2,43.8
61386,15214,C0450,2024-10-07,42.8,35.41
61387,15214,C0372,2025-01-28,71.2,69.16
61388,15214,C0397,2025-03-01,9.7,7.55
61389,15214,C0145,2025-03-17,62.9,53.27
61390,15214,C0265,2026-06-09,82.4,65.38
61391,15215,C0495,2024-01-24,79.1,71.89
61392,15215,C0412,2024-02-10,81.1,47.68
61393,15215,C0412,2024-02-17,140.9,82.87
61394,15215,C0163,2024-04-17,41.0,46.57
61395,15215,C0095,2024-05-26,53.9,41.76
61396,15215,C0481,2025-01-11,62.3,48.68
61397,15215,C0468,2025-08-07,34.0,30.61
61398,15215,C0140,2026-01-03,36.8,33.18
61399,15215,C0185,2026-05-01,56.9,58.06
61400,15215,C0052,2026-05-11,31.6,62.06
61401,15216,C0047,2024-03-27,43.7,54.66
61402,15216,C0391,2024-06-03,33.9,43.46
61403,15216,C0463,2024-12-11,27.4,47.18
61404,15216,C0133,2025-03-30,63.8,44.27
61405,15216,C0471,2025-07-22,77.0,66.97
61406,15216,C0089,2025-12-08,19.1,14.93
61407,15216,C0074,2026-04-23,56.0,48.25
61408,15217,C0449,2024-10-16,23.5,35.54
61409,15217,C0486,2025-01-01,18.4,21.86
61410,15217,C0160,2025-03-16,52.3,63.81
61411,15217,C0323,2025-03-17,41.8,46.47
61412,15217,C0495,2025-06-25,67.0,60.92
61413,15217,C0425,2025-09-19,61.4,72.2
61414,15217,C0334,2025-12-15,59.0,62.76
61415,15217,C0362,2026-01-21,51.8,53.92
61416,15217,C0483,2026-02-19,57.6,71.14
61417,15217,C0223,2026-06-03,61.5,54.9
61418,15217,C0211,2026-06-24,24.6,23.24
61419,15218,C0025,2026-04-17,59.5,42.83
61420,15218,C0146,2026-04-20,43.5,38.47
61421,15219,C0206,2024-07-31,113.9,93.39
61422,15219,C0306,2025-03-22,67.6,57.3
61423,15219,C0465,2025-12-06,32.3,41.38
61424,15219,C0465,2025-12-14,29.0,37.17
61425,15219,C0124,2026-01-16,21.2,23.0
61426,15219,C0471,2026-05-30,52.3,45.45
61427,15220,C0287,2025-12-06,63.6,45.42
61428,15221,C0092,2026-05-31,46.1,43.5
61429,15222,C0097,2023-07-02,45.3,37.46
61430,15222,C0231,2023-10-16,57.4,45.91
61431,15222,C0122,2023-11-18,46.4,41.06
61432,15222,C0122,2024-01-22,82.6,73.11
61433,15222,C0041,2024-03-01,103.7,64.03
61434,15222,C0006,2024-05-14,45.0,100.0
61435,15222,C0001,2024-08-15,59.2,72.24
61436,15222,C0223,2025-06-17,92.4,82.51
61437,15222,C0087,2025-06-18,53.2,43.26
61438,15222,C0426,2025-08-18,81.6,64.73
61439,15222,C0462,2025-09-10,23.7,43.08
61440,15222,C0174,2025-10-11,142.2,91.16
61441,15222,C0459,2025-11-09,74.2,59.86
61442,15222,C0282,2025-12-11,21.3,25.02
61443,15222,C0023,2026-01-08,40.0,45.98
61444,15222,C0056,2026-01-31,38.1,39.29
61445,15222,C0165,2026-05-02,70.3,67.57
61446,15222,C0410,2026-06-07,27.8,61.89
61447,15223,C0334,2025-06-23,39.6,42.17
61448,15223,C0499,2026-03-23,21.7,22.65
61449,15224,C0273,2025-09-22,19.9,24.59
61450,15224,C0411,2026-03-20,18.8,21.64
61451,15225,C0382,2025-02-15,28.1,41.29
61452,15225,C0446,2025-07-28,31.2,42.72
61453,15226,C0167,2023-11-01,61.4,83.0
61454,15226,C0092,2024-01-25,34.7,32.78
61455,15226,C0088,2024-03-23,44.0,37.97
61456,15226,C0452,2024-04-19,42.1,40.5
61457,15226,C0390,2024-06-10,44.5,39.39
61458,15226,C0493,2024-09-07,52.4,63.89
61459,15226,C0273,2024-09-24,46.5,57.4
61460,15226,C0247,2024-10-10,76.1,67.97
61461,15226,C0079,2024-12-31,40.7,26.94
61462,15226,C0110,2025-05-16,41.3,50.94
61463,15226,C0388,2025-07-05,75.9,46.26
61464,15226,C0178,2025-09-03,32.2,20.78
61465,15226,C0116,2025-11-10,38.5,50.06
61466,15227,C0233,2024-07-09,39.0,46.37
61467,15227,C0157,2024-09-25,24.7,19.31
61468,15227,C0404,2024-11-08,18.2,24.58
61469,15227,C0241,2024-12-12,46.2,32.31
61470,15227,C0287,2025-03-10,30.2,21.59
61471,15227,C0353,2025-04-07,57.9,81.51
61472,15227,C0067,2026-04-08,17.9,33.8
61473,15227,C0267,2026-06-24,79.2,53.12
61474,15228,C0033,2023-12-09,32.6,34.36
61475,15228,C0006,2024-01-04,30.8,68.52
61476,15228,C0045,2024-11-21,28.8,24.37
61477,15228,C0037,2026-04-23,76.8,63.48
61478,15229,C0255,2024-09-22,36.7,29.13
61479,15229,C0471,2024-11-18,43.4,37.71
61480,15229,C0129,2025-05-08,36.3,47.17
61481,15229,C0089,2025-07-05,53.0,41.38
61482,15229,C0310,2025-07-10,49.6,44.66
61483,15231,C0467,2026-02-05,36.9,32.09
61484,15231,C0291,2026-06-23,5.2,5.41
61485,15232,C0177,2024-10-13,40.0,38.43
61486,15232,C0342,2024-11-03,66.8,43.35
61487,15232,C0388,2026-04-04,106.9,65.19
61488,15233,C0206,2026-04-29,104.2,85.44
61489,15233,C0341,2026-05-06,42.9,50.48
61490,15233,C0327,2026-05-18,80.6,83.93
61491,15233,C0002,2026-06-21,44.0,33.05
61492,15234,C0466,2024-03-21,94.1,77.78
61493,15234,C0286,2024-05-31,10.9,16.53
61494,15234,C0323,2024-07-01,31.5,34.95
61495,15234,C0187,2024-09-11,45.9,38.26
61496,15234,C0184,2024-11-06,87.5,68.9
61497,15234,C0414,2025-02-08,27.3,34.52
61498,15234,C0335,2025-12-10,32.3,22.89
61499,15234,C0202,2026-05-25,24.2,22.22
61500,15235,C0478,2024-06-16,30.7,37.9
61501,15235,C0478,2024-08-14,62.4,77.02
61502,15235,C0320,2024-11-10,54.9,89.95
61503,15235,C0027,2024-11-28,90.2,75.17
61504,15235,C0078,2025-01-25,72.9,58.82
61505,15235,C0149,2025-02-19,25.3,31.6
61506,15235,C0278,2025-04-01,43.7,70.41
61507,15235,C0350,2025-05-13,46.9,44.64
61508,15235,C0130,2025-07-02,77.6,90.26
61509,15235,C0028,2025-10-23,103.3,72.73
61510,15235,C0351,2025-12-09,71.8,87.52
61511,15235,C0217,2026-01-08,79.0,53.01
61512,15235,C0437,2026-01-29,4.4,6.34
61513,15235,C0154,2026-03-01,60.4,49.5
61514,15236,C0438,2024-02-03,29.7,65.92
61515,15236,C0046,2024-08-01,48.4,39.71
61516,15236,C0166,2025-04-04,2.0,3.0
61517,15236,C0087,2025-07-23,60.0,48.82
61518,15236,C0153,2025-09-15,31.0,35.59
61519,15236,C0337,2026-01-03,30.1,37.22
61520,15236,C0168,2026-04-29,34.6,23.37
61521,15236,C0158,2026-06-10,75.1,53.66
61522,15238,C0307,2025-05-21,95.7,68.85
61523,15238,C0231,2025-12-07,66.8,53.43
61524,15238,C0071,2026-04-07,68.6,55.77
61525,15238,C0283,2026-05-30,41.6,46.26
61526,15239,C0287,2025-07-14,71.4,51.01
61527,15239,C0404,2026-03-17,29.3,39.57
61528,15241,C0235,2025-11-03,83.7,81.31
61529,15241,C0251,2025-12-17,40.4,72.09
61530,15242,C0383,2025-04-28,111.5,73.34
61531,15242,C0169,2025-12-01,24.3,29.62
61532,15242,C0179,2026-04-28,29.4,33.43
61533,15243,C0487,2024-02-22,73.0,100.0
61534,15243,C0442,2024-03-22,109.0,92.37
61535,15243,C0439,2024-08-07,110.2,73.95
61536,15243,C0093,2024-08-23,43.3,38.31
61537,15243,C0389,2024-12-03,108.7,82.98
61538,15243,C0207,2024-12-19,129.0,100.0
61539,15243,C0117,2024-12-24,72.7,67.96
61540,15243,C0369,2025-03-26,34.6,75.22
61541,15243,C0457,2025-07-15,91.1,79.89
61542,15243,C0157,2025-09-05,119.7,93.53
61543,15243,C0496,2025-09-26,72.4,77.84
61544,15243,C0269,2025-10-30,48.9,47.03
61545,15243,C0169,2025-12-01,62.5,76.28
61546,15243,C0155,2025-12-22,64.1,75.4
61547,15243,C0222,2026-01-21,63.1,63.13
61548,15243,C0359,2026-04-02,29.1,48.54
61549,15243,C0015,2026-04-10,19.5,17.4
61550,15243,C0254,2026-05-05,98.0,100.0
61551,15244,C0449,2024-05-31,49.2,74.58
61552,15244,C0462,2024-07-02,18.7,33.99
61553,15244,C0173,2025-02-17,72.7,66.07
61554,15244,C0489,2025-02-25,59.7,60.91
61555,15244,C0256,2025-04-18,43.3,32.57
61556,15244,C0128,2025-05-20,79.8,62.37
61557,15244,C0189,2025-05-24,65.0,58.59
61558,15244,C0120,2025-06-15,28.5,30.99
61559,15244,C0103,2025-06-19,77.5,69.81
61560,15244,C0125,2025-06-23,58.1,50.54
61561,15244,C0435,2025-12-10,57.1,45.0
61562,15244,C0345,2025-12-30,24.9,28.92
61563,15244,C0367,2026-04-26,55.6,48.34
61564,15244,C0500,2026-05-28,79.1,53.48
61565,15244,C0090,2026-06-22,55.5,55.49
61566,15245,C0066,2024-05-24,33.0,40.76
61567,15245,C0206,2026-04-05,56.0,45.93
61568,15246,C0023,2025-06-03,49.1,56.48
61569,15247,C0166,2023-12-27,9.8,14.35
61570,15247,C0134,2024-12-29,31.7,39.61
61571,15247,C0421,2025-08-03,28.0,52.92
61572,15247,C0075,2025-11-14,75.7,51.87
61573,15247,C0119,2026-04-24,89.4,77.06
61574,15247,C0342,2026-06-22,27.1,17.6
61575,15248,C0055,2023-11-02,33.8,43.96
61576,15248,C0242,2026-06-10,23.9,35.18
61577,15249,C0093,2023-09-30,69.7,61.64
61578,15249,C0091,2023-11-13,142.7,92.66
61579,15249,C0399,2023-12-01,46.6,54.15
61580,15249,C0080,2024-01-27,67.8,62.2
61581,15249,C0038,2024-04-01,36.2,36.91
61582,15249,C0308,2024-05-07,51.7,79.53
61583,15249,C0243,2024-06-30,118.0,100.0
61584,15249,C0153,2024-09-14,50.5,58.04
61585,15249,C0230,2024-10-23,93.6,79.96
61586,15249,C0349,2024-12-23,70.6,77.56
61587,15249,C0359,2025-02-14,38.1,63.58
61588,15249,C0233,2025-04-14,57.3,68.25
61589,15249,C0184,2025-08-10,107.9,84.93
61590,15249,C0309,2025-10-04,93.1,96.93
61591,15249,C0317,2026-01-27,66.6,57.38
61592,15249,C0440,2026-05-21,62.7,63.93
61593,15250,C0065,2024-04-15,65.9,47.4
61594,15250,C0412,2025-01-05,92.4,54.34
61595,15250,C0150,2025-01-19,97.6,59.53
61596,15250,C0247,2025-06-07,56.4,50.35
61597,15250,C0325,2025-08-16,29.3,31.54
61598,15250,C0190,2025-12-10,72.8,66.83
61599,15250,C0351,2026-05-11,67.0,81.76
61600,15251,C0139,2026-01-09,26.8,25.5
61601,15251,C0449,2026-01-15,27.4,41.52
61602,15251,C0421,2026-01-19,43.3,81.73
61603,15251,C0227,2026-03-20,45.4,43.7
61604,15252,C0106,2024-04-26,69.7,50.12
61605,15252,C0084,2024-05-24,47.6,47.14
61606,15252,C0342,2024-06-30,78.0,50.66
61607,15252,C0472,2024-08-19,99.5,81.55
61608,15252,C0272,2024-08-22,25.0,17.99
61609,15252,C0142,2024-11-13,19.6,21.05
61610,15252,C0044,2024-11-25,67.6,71.15
61611,15252,C0243,2024-12-31,63.8,54.07
61612,15252,C0043,2025-07-02,32.5,36.94
61613,15252,C0284,2025-09-09,45.6,34.79
61614,15252,C0221,2025-09-29,102.7,66.7
61615,15252,C0219,2026-01-21,40.0,65.6
61616,15252,C0489,2026-05-03,80.8,82.5
61617,15252,C0215,2026-05-13,76.8,56.05
61618,15252,C0385,2026-05-30,73.0,74.48
61619,15253,C0106,2025-11-03,71.1,51.18
61620,15253,C0304,2026-01-31,44.8,37.0
61621,15254,C0312,2024-08-08,29.4,19.9
61622,15254,C0178,2025-01-30,76.8,49.54
61623,15254,C0057,2025-04-07,19.6,23.08
61624,15254,C0145,2025-07-14,53.9,45.67
61625,15256,C0028,2024-08-21,85.6,60.31
61626,15256,C0407,2024-09-25,46.6,67.56
61627,15256,C0037,2025-06-27,53.0,43.82
61628,15256,C0351,2025-08-11,60.0,73.18
61629,15256,C0155,2025-08-30,47.9,56.35
61630,15256,C0237,2025-11-03,90.3,65.88
61631,15256,C0308,2025-11-22,21.2,32.56
61632,15256,C0310,2026-01-20,49.0,44.16
61633,15256,C0408,2026-03-08,30.4,40.57
61634,15256,C0401,2026-03-15,62.3,68.49
61635,15257,C0004,2024-04-26,48.4,46.5
61636,15257,C0027,2024-07-23,53.5,44.56
61637,15257,C0418,2024-08-18,65.9,61.58
61638,15257,C0498,2024-08-26,85.6,89.13
61639,15257,C0419,2025-04-05,49.5,48.55
61640,15257,C0119,2025-08-05,68.5,59.06
61641,15257,C0466,2025-09-11,56.5,46.71
61642,15257,C0020,2026-06-04,61.1,57.1
61643,15259,C0032,2026-06-07,66.0,56.45
61644,15260,C0159,2024-06-27,118.2,70.38
61645,15260,C0442,2025-01-02,31.5,26.72
61646,15260,C0477,2025-01-07,56.9,47.02
61647,15260,C0401,2025-01-16,89.5,98.34
61648,15260,C0080,2025-07-31,56.0,51.33
61649,15260,C0127,2025-08-27,107.1,77.06
61650,15260,C0224,2025-11-21,54.0,45.03
61651,15261,C0470,2025-06-30,34.4,40.47
61652,15262,C0008,2025-07-08,90.7,66.24
61653,15262,C0030,2026-01-27,43.0,46.76
61654,15262,C0254,2026-03-20,68.4,69.85
61655,15263,C0398,2024-07-04,42.5,37.24
61656,15263,C0226,2024-08-25,25.6,48.35
61657,15263,C0366,2025-04-26,26.1,52.18
61658,15263,C0336,2025-06-06,64.6,38.7
61659,15263,C0274,2025-08-18,43.6,53.12
61660,15263,C0060,2025-10-04,15.2,24.06
61661,15263,C0461,2025-10-05,70.9,53.33
61662,15263,C0104,2025-12-27,87.8,60.55
61663,15263,C0435,2026-01-29,53.2,41.86
61664,15265,C0395,2025-01-25,2.9,3.0
61665,15265,C0158,2025-06-19,24.6,17.58
61666,15265,C0458,2025-08-03,11.1,10.4
61667,15266,C0350,2024-05-18,44.7,42.53
61668,15266,C0392,2025-01-18,74.6,59.18
61669,15266,C0167,2025-03-04,57.4,77.51
61670,15266,C0277,2025-03-11,62.9,73.95
61671,15266,C0100,2025-03-19,41.5,41.91
61672,15266,C0133,2025-09-22,103.2,71.68
61673,15266,C0342,2025-11-04,96.2,62.44
61674,15266,C0428,2025-12-05,20.0,18.68
61675,15267,C0404,2024-07-31,21.7,29.35
61676,15267,C0092,2024-08-28,11.7,11.06
61677,15267,C0122,2025-07-05,28.4,25.17
61678,15268,C0169,2024-05-31,27.8,33.9
61679,15268,C0096,2024-08-28,68.1,52.38
61680,15268,C0044,2025-01-17,58.6,61.67
61681,15268,C0440,2025-07-11,46.0,46.97
61682,15268,C0467,2025-10-22,46.5,40.44
61683,15268,C0150,2026-01-25,82.5,50.3
61684,15269,C0180,2023-12-13,95.1,88.06
61685,15269,C0327,2025-01-03,90.0,93.72
61686,15269,C0063,2025-11-21,41.7,37.22
61687,15270,C0012,2025-06-07,59.2,43.82
61688,15270,C0277,2025-08-25,29.2,34.36
61689,15270,C0128,2025-09-23,28.5,22.29
61690,15270,C0001,2025-10-14,53.1,64.74
61691,15270,C0375,2026-01-05,70.5,45.8
61692,15270,C0381,2026-04-29,85.9,82.56
61693,15272,C0477,2025-02-22,3.6,3.0
61694,15272,C0484,2025-05-24,68.1,53.18
61695,15273,C0349,2024-05-16,48.4,53.15
61696,15273,C0237,2024-10-05,68.1,49.7
61697,15273,C0498,2025-10-04,54.2,56.5
61698,15273,C0134,2026-01-08,50.2,62.71
61699,15274,C0364,2026-04-13,24.5,47.08
61700,15274,C0039,2026-04-24,66.4,66.44
61701,15275,C0126,2025-06-23,89.6,83.69
61702,15276,C0361,2024-11-29,60.3,60.26
61703,15276,C0069,2025-03-19,5.0,3.0
61704,15276,C0371,2025-03-25,44.3,32.83
61705,15276,C0127,2025-08-18,47.0,33.82
61706,15276,C0053,2025-11-09,58.2,54.95
61707,15278,C0123,2024-06-25,31.1,49.38
61708,15278,C0395,2024-06-29,52.7,54.9
61709,15278,C0104,2024-11-12,60.2,41.53
61710,15278,C0290,2024-12-01,16.7,37.15
61711,15278,C0229,2025-01-16,40.1,42.19
61712,15278,C0182,2025-10-14,35.5,36.97
61713,15278,C0243,2026-05-30,47.7,40.45
61714,15279,C0052,2025-03-28,20.5,40.17
61715,15279,C0129,2025-05-21,40.2,52.25
61716,15279,C0022,2025-11-25,36.8,35.75
61717,15279,C0035,2026-05-12,17.9,33.18
61718,15280,C0426,2025-10-30,38.9,30.89
61719,15280,C0142,2026-02-12,24.3,26.17
61720,15280,C0438,2026-05-20,9.2,20.54
61721,15280,C0233,2026-05-31,52.4,62.34
61722,15281,C0262,2025-12-27,101.1,67.82
61723,15281,C0376,2026-04-25,72.1,65.51
61724,15282,C0064,2026-04-13,42.6,35.22
61725,15283,C0173,2026-01-30,38.9,35.37
61726,15284,C0400,2023-11-21,23.7,52.7
61727,15284,C0016,2023-12-30,79.0,49.39
61728,15284,C0013,2024-02-09,95.2,64.78
61729,15284,C0101,2024-04-08,93.3,78.4
61730,15284,C0348,2024-12-01,28.4,25.39
61731,15284,C0216,2024-12-11,46.7,47.63
61732,15284,C0115,2025-01-12,67.2,47.0
61733,15284,C0093,2025-02-20,66.9,59.18
61734,15284,C0270,2025-09-25,46.5,32.04
61735,15284,C0077,2025-09-26,12.7,28.14
61736,15284,C0198,2025-12-01,54.4,73.56
61737,15285,C0146,2025-01-21,33.5,29.68
